Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
checkpoint_TC_AMAZON_SEARCH_001,,,,19-01-2024 16:43:58,19-01-2024 16:44:02,4.062s,PASSED
,,,,,,,
Test Cases/Checkpoints/checkpoint_TC_AMAZON_SEARCH_001,,,,19-01-2024 16:43:58,19-01-2024 16:44:02,3.619s,PASSED
Start listener action : sampleBeforeTestCase,,,,19-01-2024 16:43:58,19-01-2024 16:43:59,1.071s,FAILED
Start listener action : sampleBeforeTestCase,,,,19-01-2024 16:43:59,19-01-2024 16:43:59,0.102s,FAILED
"verifyCheckpoint(findCheckpoint(""Checkpoints/checkpoint_TC_AMAZON_SEARCH_001""), false)",,,,19-01-2024 16:43:59,19-01-2024 16:44:01,1.536s,PASSED
Start listener action : sampleAfterTestCase,,,,19-01-2024 16:44:01,19-01-2024 16:44:01,0.425s,FAILED
Start listener action : sampleAfterTestCase,,,,19-01-2024 16:44:01,19-01-2024 16:44:02,0.316s,FAILED
