Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TC_AMAZON_SEARCH_001,Chrome 120.0.0.0,,,19-01-2024 16:01:43,19-01-2024 16:02:09,26.228s,PASSED
,,,,,,,
Test Cases/Global Variables/TC_AMAZON_SEARCH_001,Chrome 120.0.0.0,,,19-01-2024 16:01:43,19-01-2024 16:02:09,25.949s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 120.0.0.0,,,19-01-2024 16:01:43,19-01-2024 16:01:44,0.860s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 120.0.0.0,,,19-01-2024 16:01:44,19-01-2024 16:01:44,0.148s,FAILED
"openBrowser("""")",Chrome 120.0.0.0,,,19-01-2024 16:01:44,19-01-2024 16:01:47,2.195s,PASSED
"navigateToUrl(""https://www.amazon.com/"")",Chrome 120.0.0.0,,,19-01-2024 16:01:47,19-01-2024 16:01:50,3.782s,PASSED
"selectOptionByLabel(findTestObject(""Object Repository/TC_AMAZON_SEARCH_001/Page_Amazon.com. Spend less. Smile more/select_All Departments        Arts  Crafts _135c92""), category, true)",Chrome 120.0.0.0,,,19-01-2024 16:01:50,19-01-2024 16:02:04,13.162s,PASSED
"setText(findTestObject(""Object Repository/TC_AMAZON_SEARCH_001/Page_Amazon.com. Spend less. Smile more/input_Search Amazon_field-keywords""), item)",Chrome 120.0.0.0,,,19-01-2024 16:02:04,19-01-2024 16:02:05,0.975s,PASSED
"click(findTestObject(""Object Repository/TC_AMAZON_SEARCH_001/Page_Amazon.com. Spend less. Smile more/input_Search Amazon_nav-search-submit-button""))",Chrome 120.0.0.0,,,19-01-2024 16:02:05,19-01-2024 16:02:08,3.850s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,19-01-2024 16:02:08,19-01-2024 16:02:09,0.292s,PASSED
Start listener action : sampleAfterTestCase,Chrome 120.0.0.0,,,19-01-2024 16:02:09,19-01-2024 16:02:09,0.203s,FAILED
Start listener action : sampleAfterTestCase,Chrome 120.0.0.0,,,19-01-2024 16:02:09,19-01-2024 16:02:09,0.267s,FAILED
