Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Amazon_Search,Chrome 120.0.0.0,,,16-01-2024 09:50:59,16-01-2024 09:52:51,1m - 51.562s,PASSED
,,,,,,,
Test Cases/DataDriven Testing/AMAZON_SEARCH_001,Chrome 120.0.0.0,,,16-01-2024 09:51:00,16-01-2024 09:51:27,27.699s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,16-01-2024 09:51:00,16-01-2024 09:51:03,2.751s,PASSED
"navigateToUrl(""www.amazon.com"")",Chrome 120.0.0.0,,,16-01-2024 09:51:03,16-01-2024 09:51:07,4.639s,PASSED
"selectOptionByLabel(findTestObject(""DataDrivenTesting/Page_Amazon.com. Spend less. Smile more/categoryelement""), category, false)",Chrome 120.0.0.0,,,16-01-2024 09:51:07,16-01-2024 09:51:20,12.440s,PASSED
"setText(findTestObject(""DataDrivenTesting/Page_Amazon.com. Spend less. Smile more/input_Search Amazon_field-keywords""), item)",Chrome 120.0.0.0,,,16-01-2024 09:51:20,16-01-2024 09:51:21,1.603s,PASSED
"click(findTestObject(""DataDrivenTesting/Page_Amazon.com. Spend less. Smile more/input_Search Amazon_nav-search-submit-button""))",Chrome 120.0.0.0,,,16-01-2024 09:51:21,16-01-2024 09:51:27,5.441s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,16-01-2024 09:51:27,16-01-2024 09:51:27,0.394s,PASSED
,,,,,,,
Test Cases/DataDriven Testing/AMAZON_SEARCH_001,Chrome 120.0.0.0,,,16-01-2024 09:51:27,16-01-2024 09:51:56,28.396s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,16-01-2024 09:51:27,16-01-2024 09:51:28,0.836s,PASSED
"navigateToUrl(""www.amazon.com"")",Chrome 120.0.0.0,,,16-01-2024 09:51:28,16-01-2024 09:51:33,4.471s,PASSED
"selectOptionByLabel(findTestObject(""DataDrivenTesting/Page_Amazon.com. Spend less. Smile more/categoryelement""), category, false)",Chrome 120.0.0.0,,,16-01-2024 09:51:33,16-01-2024 09:51:46,12.914s,PASSED
"setText(findTestObject(""DataDrivenTesting/Page_Amazon.com. Spend less. Smile more/input_Search Amazon_field-keywords""), item)",Chrome 120.0.0.0,,,16-01-2024 09:51:46,16-01-2024 09:51:47,1.373s,PASSED
"click(findTestObject(""DataDrivenTesting/Page_Amazon.com. Spend less. Smile more/input_Search Amazon_nav-search-submit-button""))",Chrome 120.0.0.0,,,16-01-2024 09:51:47,16-01-2024 09:51:55,8.355s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,16-01-2024 09:51:55,16-01-2024 09:51:56,0.399s,PASSED
,,,,,,,
Test Cases/DataDriven Testing/AMAZON_SEARCH_001,Chrome 120.0.0.0,,,16-01-2024 09:51:56,16-01-2024 09:52:22,25.838s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,16-01-2024 09:51:56,16-01-2024 09:51:57,0.968s,PASSED
"navigateToUrl(""www.amazon.com"")",Chrome 120.0.0.0,,,16-01-2024 09:51:57,16-01-2024 09:52:01,4.657s,PASSED
"selectOptionByLabel(findTestObject(""DataDrivenTesting/Page_Amazon.com. Spend less. Smile more/categoryelement""), category, false)",Chrome 120.0.0.0,,,16-01-2024 09:52:01,16-01-2024 09:52:13,11.826s,PASSED
"setText(findTestObject(""DataDrivenTesting/Page_Amazon.com. Spend less. Smile more/input_Search Amazon_field-keywords""), item)",Chrome 120.0.0.0,,,16-01-2024 09:52:13,16-01-2024 09:52:15,1.277s,PASSED
"click(findTestObject(""DataDrivenTesting/Page_Amazon.com. Spend less. Smile more/input_Search Amazon_nav-search-submit-button""))",Chrome 120.0.0.0,,,16-01-2024 09:52:15,16-01-2024 09:52:21,6.692s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,16-01-2024 09:52:21,16-01-2024 09:52:22,0.381s,PASSED
,,,,,,,
Test Cases/DataDriven Testing/AMAZON_SEARCH_001,Chrome 120.0.0.0,,,16-01-2024 09:52:22,16-01-2024 09:52:51,29.132s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,16-01-2024 09:52:22,16-01-2024 09:52:23,0.945s,PASSED
"navigateToUrl(""www.amazon.com"")",Chrome 120.0.0.0,,,16-01-2024 09:52:23,16-01-2024 09:52:26,3.710s,PASSED
"selectOptionByLabel(findTestObject(""DataDrivenTesting/Page_Amazon.com. Spend less. Smile more/categoryelement""), category, false)",Chrome 120.0.0.0,,,16-01-2024 09:52:26,16-01-2024 09:52:35,8.878s,PASSED
"setText(findTestObject(""DataDrivenTesting/Page_Amazon.com. Spend less. Smile more/input_Search Amazon_field-keywords""), item)",Chrome 120.0.0.0,,,16-01-2024 09:52:35,16-01-2024 09:52:37,1.481s,PASSED
"click(findTestObject(""DataDrivenTesting/Page_Amazon.com. Spend less. Smile more/input_Search Amazon_nav-search-submit-button""))",Chrome 120.0.0.0,,,16-01-2024 09:52:37,16-01-2024 09:52:50,13.206s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,16-01-2024 09:52:50,16-01-2024 09:52:51,0.881s,PASSED
